transaction_id,items
T1905,"Coffee,Sugar"
T1906,"Shampoo,Soap,Toothpaste"
T1907,"Frozen Pizza,Chips"
T1908,"Lettuce,Tomatoes,Onions,Carrots"
T1909,"Milk,Cereal,Bananas"
T1910,"Chicken,Rice,Beans"
T1911,"Apples,Bananas,Oranges"
T1912,"Pasta,Tomatoes,Cheese"
T1913,"Ground Beef,Tortillas,Salsa,Cheese"
T1914,"Coffee,Sugar"
T1915,"Shampoo,Soap,Toothpaste"
T1916,"Frozen Pizza,Chips"
T1917,"Lettuce,Tomatoes,Onions,Carrots"
T1918,"Milk,Cereal,Bananas"
T1919,"Chicken,Rice,Beans"
T1920,"Apples,Bananas,Oranges"
T1921,"Pasta,Tomatoes,Cheese"
T1922,"Ground Beef,Tortillas,Salsa,Cheese"
T1923,"Coffee,Sugar"
T1924,"Shampoo,Soap,Toothpaste"
T1925,"Frozen Pizza,Chips"
T1926,"Lettuce,Tomatoes,Onions,Carrots"
T1927,"Milk,Cereal,Bananas"
T1928,"Chicken,Rice,Beans"
T1929,"Apples,Bananas,Oranges"
T1930,"Pasta,Tomatoes,Cheese"
T1931,"Ground Beef,Tortillas,Salsa,Cheese"
T1932,"Coffee,Sugar"
T1933,"Shampoo,Soap,Toothpaste"
T1934,"Frozen Pizza,Chips"
T1935,"Lettuce,Tomatoes,Onions,Carrots"
T1936,"Milk,Cereal,Bananas"
T1937,"Chicken,Rice,Beans"
T1938,"Apples,Bananas,Oranges"
T1939,"Pasta,Tomatoes,Cheese"
T1940,"Ground Beef,Tortillas,Salsa,Cheese"
T1941,"Coffee,Sugar"
T1942,"Shampoo,Soap,Toothpaste"
T1943,"Frozen Pizza,Chips"
T1944,"Lettuce,Tomatoes,Onions,Carrots"
T1945,"Milk,Cereal,Bananas"
T1946,"Chicken,Rice,Beans"
T1947,"Apples,Bananas,Oranges"
T1948,"Pasta,Tomatoes,Cheese"
T1949,"Ground Beef,Tortillas,Salsa,Cheese"
T1950,"Coffee,Sugar"
T1951,"Shampoo,Soap,Toothpaste"
T1952,"Frozen Pizza,Chips"
T1953,"Lettuce,Tomatoes,Onions,Carrots"
T1954,"Milk,Cereal,Bananas"
T1955,"Chicken,Rice,Beans"
T1956,"Apples,Bananas,Oranges"
T1957,"Pasta,Tomatoes,Cheese"
T1958,"Ground Beef,Tortillas,Salsa,Cheese"
T1959,"Coffee,Sugar"
T1960,"Shampoo,Soap,Toothpaste"
T1961,"Frozen Pizza,Chips"
T1962,"Lettuce,Tomatoes,Onions,Carrots"
T1963,"Milk,Cereal,Bananas"
T1964,"Chicken,Rice,Beans"
T1965,"Apples,Bananas,Oranges"
T1966,"Pasta,Tomatoes,Cheese"
T1967,"Ground Beef,Tortillas,Salsa,Cheese"
T1968,"Coffee,Sugar"
T1969,"Shampoo,Soap,Toothpaste"
T1970,"Frozen Pizza,Chips"
T1971,"Lettuce,Tomatoes,Onions,Carrots"
T1972,"Milk,Cereal,Bananas"
T1973,"Chicken,Rice,Beans"
T1974,"Apples,Bananas,Oranges"
T1975,"Pasta,Tomatoes,Cheese"
T1976,"Ground Beef,Tortillas,Salsa,Cheese"
T1977,"Coffee,Sugar"
T1978,"Shampoo,Soap,Toothpaste"
T1979,"Frozen Pizza,Chips"
T1980,"Lettuce,Tomatoes,Onions,Carrots"
T1981,"Milk,Cereal,Bananas"
T1982,"Chicken,Rice,Beans"
T1983,"Apples,Bananas,Oranges"
T1984,"Pasta,Tomatoes,Cheese"
T1985,"Ground Beef,Tortillas,Salsa,Cheese"
T1986,"Coffee,Sugar"
T1987,"Shampoo,Soap,Toothpaste"
T1988,"Frozen Pizza,Chips"
T1989,"Lettuce,Tomatoes,Onions,Carrots"
T1990,"Milk,Cereal,Bananas"
T1991,"Chicken,Rice,Beans"
T1992,"Apples,Bananas,Oranges"
T1993,"Pasta,Tomatoes,Cheese"
T1994,"Ground Beef,Tortillas,Salsa,Cheese"
T1995,"Coffee,Sugar"
T1996,"Shampoo,Soap,Toothpaste"
T1997,"Frozen Pizza,Chips"
T1998,"Lettuce,Tomatoes,Onions,Carrots"
T1999,"Milk,Cereal,Bananas"
T2000,"Chicken,Rice,Beans"
T2001,"Apples,Bananas,Oranges"
T2002,"Pasta,Tomatoes,Cheese"
T2003,"Ground Beef,Tortillas,Salsa,Cheese"
T2004,"Coffee,Sugar"
T2005,"Shampoo,Soap,Toothpaste"
T2006,"Frozen Pizza,Chips"
T2007,"Lettuce,Tomatoes,Onions,Carrots"
T2008,"Milk,Cereal,Bananas"
T2009,"Chicken,Rice,Beans"
T2010,"Apples,Bananas,Oranges"
T2011,"Pasta,Tomatoes,Cheese"
T2012,"Ground Beef,Tortillas,Salsa,Cheese"
T2013,"Coffee,Sugar"
T2014,"Shampoo,Soap,Toothpaste"
T2015,"Frozen Pizza,Chips"
T2016,"Lettuce,Tomatoes,Onions,Carrots"
T2017,"Milk,Cereal,Bananas"
T2018,"Chicken,Rice,Beans"
T2019,"Apples,Bananas,Oranges"
T2020,"Pasta,Tomatoes,Cheese"
T2021,"Ground Beef,Tortillas,Salsa,Cheese"
T2022,"Coffee,Sugar"
T2023,"Shampoo,Soap,Toothpaste"
T2024,"Frozen Pizza,Chips"
T2025,"Lettuce,Tomatoes,Onions,Carrots"
T2026,"Milk,Cereal,Bananas"
T2027,"Chicken,Rice,Beans"
T2028,"Apples,Bananas,Oranges"
T2029,"Pasta,Tomatoes,Cheese"
T2030,"Ground Beef,Tortillas,Salsa,Cheese"
T2031,"Coffee,Sugar"
T2032,"Shampoo,Soap,Toothpaste"
T2033,"Frozen Pizza,Chips"
T2034,"Lettuce,Tomatoes,Onions,Carrots"
T2035,"Milk,Cereal,Bananas"
T2036,"Chicken,Rice,Beans"
T2037,"Apples,Bananas,Oranges"
T2038,"Pasta,Tomatoes,Cheese"
T2039,"Ground Beef,Tortillas,Salsa,Cheese"
T2040,"Coffee,Sugar"
T2041,"Shampoo,Soap,Toothpaste"
T2042,"Frozen Pizza,Chips"
T2043,"Lettuce,Tomatoes,Onions,Carrots"
T2044,"Milk,Cereal,Bananas"
T2045,"Chicken,Rice,Beans"
T2046,"Apples,Bananas,Oranges"
T2047,"Pasta,Tomatoes,Cheese"
T2048,"Ground Beef,Tortillas,Salsa,Cheese"
T2049,"Coffee,Sugar"
T2050,"Shampoo,Soap,Toothpaste"
T2051,"Frozen Pizza,Chips"
T2052,"Lettuce,Tomatoes,Onions,Carrots"
T2053,"Milk,Cereal,Bananas"
T2054,"Chicken,Rice,Beans"
T2055,"Apples,Bananas,Oranges"
T2056,"Pasta,Tomatoes,Cheese"
T2057,"Ground Beef,Tortillas,Salsa,Cheese"
T2058,"Coffee,Sugar"
T2059,"Shampoo,Soap,Toothpaste"
T2060,"Frozen Pizza,Chips"
T2061,"Lettuce,Tomatoes,Onions,Carrots"
T2062,"Milk,Cereal,Bananas"
T2063,"Chicken,Rice,Beans"
T2064,"Apples,Bananas,Oranges"
T2065,"Pasta,Tomatoes,Cheese"
T2066,"Ground Beef,Tortillas,Salsa,Cheese"
T2067,"Coffee,Sugar"
T2068,"Shampoo,Soap,Toothpaste"
T2069,"Frozen Pizza,Chips"
T2070,"Lettuce,Tomatoes,Onions,Carrots"
T2071,"Milk,Cereal,Bananas"
T2072,"Chicken,Rice,Beans"
T2073,"Apples,Bananas,Oranges"
T2074,"Pasta,Tomatoes,Cheese"
T2075,"Ground Beef,Tortillas,Salsa,Cheese"
T2076,"Coffee,Sugar"
T2077,"Shampoo,Soap,Toothpaste"
T2078,"Frozen Pizza,Chips"
T2079,"Lettuce,Tomatoes,Onions,Carrots"
T2080,"Milk,Cereal,Bananas"
T2081,"Chicken,Rice,Beans"
T2082,"Apples,Bananas,Oranges"
T2083,"Pasta,Tomatoes,Cheese"
T2084,"Ground Beef,Tortillas,Salsa,Cheese"
T2085,"Coffee,Sugar"
T2086,"Shampoo,Soap,Toothpaste"
T2087,"Frozen Pizza,Chips"
T2088,"Lettuce,Tomatoes,Onions,Carrots"
T2089,"Milk,Cereal,Bananas"
T2090,"Chicken,Rice,Beans"
T2091,"Apples,Bananas,Oranges"
T2092,"Pasta,Tomatoes,Cheese"
T2093,"Ground Beef,Tortillas,Salsa,Cheese"
T2094,"Coffee,Sugar"
T2095,"Shampoo,Soap,Toothpaste"
T2096,"Frozen Pizza,Chips"
T2097,"Lettuce,Tomatoes,Onions,Carrots"
T2098,"Milk,Cereal,Bananas"
T2099,"Chicken,Rice,Beans"
T2100,"Apples,Bananas,Oranges"
T2101,"Milk,Cereal,Bananas"
T2102,"Chicken,Rice,Beans"
T2103,"Apples,Bananas,Oranges"
T2104,"Pasta,Tomatoes,Cheese"
T2105,"Ground Beef,Tortillas,Salsa,Cheese"
T2106,"Coffee,Sugar"
T2107,"Shampoo,Soap,Toothpaste"
T2108,"Frozen Pizza,Chips"
T2109,"Lettuce,Tomatoes,Onions,Carrots"
T2110,"Milk,Cereal,Bananas,Yogurt"
T2111,"Chicken,Rice,Beans,Spinach"
T2112,"Apples,Bananas,Oranges,Grapes"
T2113,"Pasta,Tomatoes,Cheese,Bread"
T2114,"Ground Beef,Tortillas,Salsa,Cheese,Onions"
T2115,"Coffee,Sugar,Milk"
T2116,"Shampoo,Soap,Toothpaste"
T2117,"Frozen Pizza,Chips,Ice Cream"
T2118,"Lettuce,Tomatoes,Onions,Carrots,Potatoes"
T2119,"Milk,Cereal,Bananas"
T2120,"Chicken,Rice,Beans"
T2121,"Apples,Bananas,Oranges"
T2122,"Pasta,Tomatoes,Cheese"
T2123,"Ground Beef,Tortillas,Salsa,Cheese"
T2124,"Coffee,Sugar"
T2125,"Shampoo,Soap,Toothpaste"
T2126,"Frozen Pizza,Chips"
T2127,"Lettuce,Tomatoes,Onions,Carrots"
T2128,"Milk,Cereal,Bananas"
T2129,"Chicken,Rice,Beans"
T2130,"Apples,Bananas,Oranges"
T2131,"Pasta,Tomatoes,Cheese"
T2132,"Ground Beef,Tortillas,Salsa,Cheese"
T2133,"Coffee,Sugar"
T2134,"Shampoo,Soap,Toothpaste"
T2135,"Frozen Pizza,Chips"
T2136,"Lettuce,Tomatoes,Onions,Carrots"
T2137,"Milk,Cereal,Bananas"
T2138,"Chicken,Rice,Beans"
T2139,"Apples,Bananas,Oranges"
T2140,"Pasta,Tomatoes,Cheese"
T2141,"Ground Beef,Tortillas,Salsa,Cheese"
T2142,"Coffee,Sugar"
T2143,"Shampoo,Soap,Toothpaste"
T2144,"Frozen Pizza,Chips"
T2145,"Lettuce,Tomatoes,Onions,Carrots"
T2146,"Milk,Cereal,Bananas"
T2147,"Chicken,Rice,Beans"
T2148,"Apples,Bananas,Oranges"
T2149,"Pasta,Tomatoes,Cheese"
T2150,"Ground Beef,Tortillas,Salsa,Cheese"
T2151,"Coffee,Sugar"
T2152,"Shampoo,Soap,Toothpaste"
T2153,"Frozen Pizza,Chips"
T2154,"Lettuce,Tomatoes,Onions,Carrots"
T2155,"Milk,Cereal,Bananas"
T2156,"Chicken,Rice,Beans"
T2157,"Apples,Bananas,Oranges"
T2158,"Pasta,Tomatoes,Cheese"
T2159,"Ground Beef,Tortillas,Salsa,Cheese"
T2160,"Coffee,Sugar"
T2161,"Shampoo,Soap,Toothpaste"
T2162,"Frozen Pizza,Chips"
T2163,"Lettuce,Tomatoes,Onions,Carrots"
T2164,"Milk,Cereal,Bananas"
T2165,"Chicken,Rice,Beans"
T2166,"Apples,Bananas,Oranges"
T2167,"Pasta,Tomatoes,Cheese"
T2168,"Ground Beef,Tortillas,Salsa,Cheese"
T2169,"Coffee,Sugar"
T2170,"Shampoo,Soap,Toothpaste"
T2171,"Frozen Pizza,Chips"
T2172,"Lettuce,Tomatoes,Onions,Carrots"
T2173,"Milk,Cereal,Bananas"
T2174,"Chicken,Rice,Beans"
T2175,"Apples,Bananas,Oranges"
T2176,"Pasta,Tomatoes,Cheese"
T2177,"Ground Beef,Tortillas,Salsa,Cheese"
T2178,"Coffee,Sugar"
T2179,"Shampoo,Soap,Toothpaste"
T2180,"Frozen Pizza,Chips"
T2181,"Lettuce,Tomatoes,Onions,Carrots"
T2182,"Milk,Cereal,Bananas"
T2183,"Chicken,Rice,Beans"
T2184,"Apples,Bananas,Oranges"
T2185,"Pasta,Tomatoes,Cheese"
T2186,"Ground Beef,Tortillas,Salsa,Cheese"
T2187,"Coffee,Sugar"
T2188,"Shampoo,Soap,Toothpaste"
T2189,"Frozen Pizza,Chips"
T2190,"Lettuce,Tomatoes,Onions,Carrots"
T2191,"Milk,Cereal,Bananas"
T2192,"Chicken,Rice,Beans"
T2193,"Apples,Bananas,Oranges"
T2194,"Pasta,Tomatoes,Cheese"
T2195,"Ground Beef,Tortillas,Salsa,Cheese"
T2196,"Coffee,Sugar"
T2197,"Shampoo,Soap,Toothpaste"
T2198,"Frozen Pizza,Chips"
T2199,"Lettuce,Tomatoes,Onions,Carrots"
T2200,"Milk,Cereal,Bananas"
T2201,"Chicken,Rice,Beans"
T2202,"Apples,Bananas,Oranges"
T2203,"Pasta,Tomatoes,Cheese"
T2204,"Ground Beef,Tortillas,Salsa,Cheese"
T2205,"Coffee,Sugar"
T2206,"Shampoo,Soap,Toothpaste"
T2207,"Frozen Pizza,Chips"
T2208,"Lettuce,Tomatoes,Onions,Carrots"
T2209,"Milk,Cereal,Bananas"
T2210,"Chicken,Rice,Beans"
T2211,"Apples,Bananas,Oranges"
T2212,"Pasta,Tomatoes,Cheese"
T2213,"Ground Beef,Tortillas,Salsa,Cheese"
T2214,"Coffee,Sugar"
T2215,"Shampoo,Soap,Toothpaste"
T2216,"Frozen Pizza,Chips"
T2217,"Lettuce,Tomatoes,Onions,Carrots"
T2218,"Milk,Cereal,Bananas"
T2219,"Chicken,Rice,Beans"
T2220,"Apples,Bananas,Oranges"
T2221,"Pasta,Tomatoes,Cheese"
T2222,"Ground Beef,Tortillas,Salsa,Cheese"
T2223,"Coffee,Sugar"
T2224,"Shampoo,Soap,Toothpaste"
T2225,"Frozen Pizza,Chips"
T2226,"Lettuce,Tomatoes,Onions,Carrots"
T2227,"Milk,Cereal,Bananas"
T2228,"Chicken,Rice,Beans"
T2229,"Apples,Bananas,Oranges"
T2230,"Pasta,Tomatoes,Cheese"
T2231,"Ground Beef,Tortillas,Salsa,Cheese"
T2232,"Coffee,Sugar"
T2233,"Shampoo,Soap,Toothpaste"
T2234,"Frozen Pizza,Chips"
T2235,"Lettuce,Tomatoes,Onions,Carrots"
T2236,"Milk,Cereal,Bananas"
T2237,"Chicken,Rice,Beans"
T2238,"Apples,Bananas,Oranges"
T2239,"Pasta,Tomatoes,Cheese"
T2240,"Ground Beef,Tortillas,Salsa,Cheese"
T2241,"Coffee,Sugar"
T2242,"Shampoo,Soap,Toothpaste"
T2243,"Frozen Pizza,Chips"
T2244,"Lettuce,Tomatoes,Onions,Carrots"
T2245,"Milk,Cereal,Bananas"
T2246,"Chicken,Rice,Beans"
T2247,"Apples,Bananas,Oranges"
T2248,"Pasta,Tomatoes,Cheese"
T2249,"Ground Beef,Tortillas,Salsa,Cheese"
T2250,"Coffee,Sugar"
T2251,"Shampoo,Soap,Toothpaste"
T2252,"Frozen Pizza,Chips"
T2253,"Lettuce,Tomatoes,Onions,Carrots"
T2254,"Milk,Cereal,Bananas"
T2255,"Chicken,Rice,Beans"
T2256,"Apples,Bananas,Oranges"
T2257,"Pasta,Tomatoes,Cheese"
T2258,"Ground Beef,Tortillas,Salsa,Cheese"
T2259,"Coffee,Sugar"
T2260,"Shampoo,Soap,Toothpaste"
T2261,"Frozen Pizza,Chips"
T2262,"Lettuce,Tomatoes,Onions,Carrots"
T2263,"Milk,Cereal,Bananas"
T2264,"Chicken,Rice,Beans"
T2265,"Apples,Bananas,Oranges"
T2266,"Pasta,Tomatoes,Cheese"
T2267,"Ground Beef,Tortillas,Salsa,Cheese"
T2268,"Coffee,Sugar"
T2269,"Shampoo,Soap,Toothpaste"
T2270,"Frozen Pizza,Chips"
T2271,"Lettuce,Tomatoes,Onions,Carrots"
T2272,"Milk,Cereal,Bananas"
T2273,"Chicken,Rice,Beans"
T2274,"Apples,Bananas,Oranges"
T2275,"Pasta,Tomatoes,Cheese"
T2276,"Ground Beef,Tortillas,Salsa,Cheese"
T2277,"Coffee,Sugar"
T2278,"Shampoo,Soap,Toothpaste"
T2279,"Frozen Pizza,Chips"
T2280,"Lettuce,Tomatoes,Onions,Carrots"
T2281,"Milk,Cereal,Bananas"
T2282,"Chicken,Rice,Beans"
T2283,"Apples,Bananas,Oranges"
T2284,"Pasta,Tomatoes,Cheese"
T2285,"Ground Beef,Tortillas,Salsa,Cheese"
T2286,"Coffee,Sugar"
T2287,"Shampoo,Soap,Toothpaste"
T2288,"Frozen Pizza,Chips"
T2289,"Lettuce,Tomatoes,Onions,Carrots"
T2290,"Milk,Cereal,Bananas"
T2291,"Chicken,Rice,Beans"
T2292,"Apples,Bananas,Oranges"
T2293,"Pasta,Tomatoes,Cheese"
T2294,"Ground Beef,Tortillas,Salsa,Cheese"
T2295,"Coffee,Sugar"
T2296,"Shampoo,Soap,Toothpaste"
T2297,"Frozen Pizza,Chips"
T2298,"Lettuce,Tomatoes,Onions,Carrots"
T2299,"Milk,Cereal,Bananas"
T2300,"Chicken,Rice,Beans"
T2301,"Apples,Bananas,Oranges"
T2302,"Pasta,Tomatoes,Cheese"
T2303,"Ground Beef,Tortillas,Salsa,Cheese"
T2304,"Coffee,Sugar"
T2305,"Shampoo,Soap,Toothpaste"
T2306,"Frozen Pizza,Chips"
T2307,"Lettuce,Tomatoes,Onions,Carrots"
T2308,"Milk,Cereal,Bananas"
T2309,"Chicken,Rice,Beans"
T2310,"Apples,Bananas,Oranges"
T2311,"Pasta,Tomatoes,Cheese"
T2312,"Ground Beef,Tortillas,Salsa,Cheese"
T2313,"Coffee,Sugar"
T2314,"Shampoo,Soap,Toothpaste"
T2315,"Frozen Pizza,Chips"
T2316,"Lettuce,Tomatoes,Onions,Carrots"
T2317,"Milk,Cereal,Bananas"
T2318,"Chicken,Rice,Beans"
T2319,"Apples,Bananas,Oranges"
T2320,"Pasta,Tomatoes,Cheese"
T2321,"Ground Beef,Tortillas,Salsa,Cheese"
T2322,"Coffee,Sugar"
T2323,"Shampoo,Soap,Toothpaste"
T2324,"Frozen Pizza,Chips"
T2325,"Lettuce,Tomatoes,Onions,Carrots"
T2326,"Milk,Cereal,Bananas"
T2327,"Chicken,Rice,Beans"
T2328,"Apples,Bananas,Oranges"
T2329,"Pasta,Tomatoes,Cheese"
T2330,"Ground Beef,Tortillas,Salsa,Cheese"
T2331,"Coffee,Sugar"
T2332,"Shampoo,Soap,Toothpaste"
T2333,"Frozen Pizza,Chips"
T2334,"Lettuce,Tomatoes,Onions,Carrots"
T2335,"Milk,Cereal,Bananas"
T2336,"Chicken,Rice,Beans"
T2337,"Apples,Bananas,Oranges"
T2338,"Pasta,Tomatoes,Cheese"
T2339,"Ground Beef,Tortillas,Salsa,Cheese"
T2340,"Coffee,Sugar"
T2341,"Shampoo,Soap,Toothpaste"
T2342,"Frozen Pizza,Chips"
T2343,"Lettuce,Tomatoes,Onions,Carrots"
T2344,"Milk,Cereal,Bananas"
T2345,"Chicken,Rice,Beans"
T2346,"Apples,Bananas,Oranges"
T2347,"Pasta,Tomatoes,Cheese"
T2348,"Ground Beef,Tortillas,Salsa,Cheese"
T2349,"Coffee,Sugar"
T2350,"Shampoo,Soap,Toothpaste"
T2351,"Frozen Pizza,Chips"
T2352,"Lettuce,Tomatoes,Onions,Carrots"
T2353,"Milk,Cereal,Bananas"
T2354,"Chicken,Rice,Beans"
T2355,"Apples,Bananas,Oranges"
T2356,"Pasta,Tomatoes,Cheese"
T2357,"Ground Beef,Tortillas,Salsa,Cheese"
T2358,"Coffee,Sugar"
T2359,"Shampoo,Soap,Toothpaste"
T2360,"Frozen Pizza,Chips"
T2361,"Lettuce,Tomatoes,Onions,Carrots"
T2362,"Milk,Cereal,Bananas"
T2363,"Chicken,Rice,Beans"
T2364,"Apples,Bananas,Oranges"
T2365,"Pasta,Tomatoes,Cheese"
T2366,"Ground Beef,Tortillas,Salsa,Cheese"
T2367,"Coffee,Sugar"
T2368,"Shampoo,Soap,Toothpaste"
T2369,"Frozen Pizza,Chips"
T2370,"Lettuce,Tomatoes,Onions,Carrots"
T2371,"Milk,Cereal,Bananas"
T2372,"Chicken,Rice,Beans"
T2373,"Apples,Bananas,Oranges"
T2374,"Pasta,Tomatoes,Cheese"
T2375,"Ground Beef,Tortillas,Salsa,Cheese"
T2376,"Coffee,Sugar"
T2377,"Shampoo,Soap,Toothpaste"
T2378,"Frozen Pizza,Chips"
T2379,"Lettuce,Tomatoes,Onions,Carrots"
T2380,"Milk,Cereal,Bananas"
T2381,"Chicken,Rice,Beans"
T2382,"Apples,Bananas,Oranges"
T2383,"Pasta,Tomatoes,Cheese"
T2384,"Ground Beef,Tortillas,Salsa,Cheese"
T2385,"Coffee,Sugar"
T2386,"Shampoo,Soap,Toothpaste"
T2387,"Frozen Pizza,Chips"
T2388,"Lettuce,Tomatoes,Onions,Carrots"
T2389,"Milk,Cereal,Bananas"
T2390,"Chicken,Rice,Beans"
T2391,"Apples,Bananas,Oranges"
T2392,"Pasta,Tomatoes,Cheese"
T2393,"Ground Beef,Tortillas,Salsa,Cheese"
T2394,"Coffee,Sugar"
T2395,"Shampoo,Soap,Toothpaste"
T2396,"Frozen Pizza,Chips"
T2397,"Lettuce,Tomatoes,Onions,Carrots"
T2398,"Milk,Cereal,Bananas"
T2399,"Chicken,Rice,Beans"
T2400,"Apples,Bananas,Oranges"
T2401,"Milk,Cereal,Bananas"
T2402,"Chicken,Rice,Beans"
T2403,"Apples,Bananas,Oranges"
T2404,"Pasta,Tomatoes,Cheese"
T2405,"Ground Beef,Tortillas,Salsa,Cheese"
T2406,"Coffee,Sugar"
T2407,"Shampoo,Soap,Toothpaste"
T2408,"Frozen Pizza,Chips"
T2409,"Lettuce,Tomatoes,Onions,Carrots"
T2410,"Milk,Cereal,Bananas,Yogurt"
T2411,"Chicken,Rice,Beans,Spinach"
T2412,"Apples,Bananas,Oranges,Grapes"
T2413,"Pasta,Tomatoes,Cheese,Bread"
T2414,"Ground Beef,Tortillas,Salsa,Cheese,Onions"
T2415,"Coffee,Sugar,Milk"
T2416,"Shampoo,Soap,Toothpaste"
T2417,"Frozen Pizza,Chips,Ice Cream"
T2418,"Lettuce,Tomatoes,Onions,Carrots,Potatoes"
T2419,"Milk,Cereal,Bananas"
T2420,"Chicken,Rice,Beans"
T2421,"Apples,Bananas,Oranges"
T2422,"Pasta,Tomatoes,Cheese"
T2423,"Ground Beef,Tortillas,Salsa,Cheese"
T2424,"Coffee,Sugar"
T2425,"Shampoo,Soap,Toothpaste"
T2426,"Frozen Pizza,Chips"
T2427,"Lettuce,Tomatoes,Onions,Carrots"
T2428,"Milk,Cereal,Bananas"
T2429,"Chicken,Rice,Beans"
T2430,"Apples,Bananas,Oranges"
T2431,"Pasta,Tomatoes,Cheese"
T2432,"Ground Beef,Tortillas,Salsa,Cheese"
T2433,"Coffee,Sugar"
T2434,"Shampoo,Soap,Toothpaste"
T2435,"Frozen Pizza,Chips"
T2436,"Lettuce,Tomatoes,Onions,Carrots"
T2437,"Milk,Cereal,Bananas"
T2438,"Chicken,Rice,Beans"
T2439,"Apples,Bananas,Oranges"
T2440,"Pasta,Tomatoes,Cheese"
T2441,"Ground Beef,Tortillas,Salsa,Cheese"
T2442,"Coffee,Sugar"
T2443,"Shampoo,Soap,Toothpaste"
T2444,"Frozen Pizza,Chips"
T2445,"Lettuce,Tomatoes,Onions,Carrots"
T2446,"Milk,Cereal,Bananas"
T2447,"Chicken,Rice,Beans"
T2448,"Apples,Bananas,Oranges"
T2449,"Pasta,Tomatoes,Cheese"
T2450,"Ground Beef,Tortillas,Salsa,Cheese"
T2451,"Coffee,Sugar"
T2452,"Shampoo,Soap,Toothpaste"
T2453,"Frozen Pizza,Chips"
T2454,"Lettuce,Tomatoes,Onions,Carrots"
T2455,"Milk,Cereal,Bananas"
T2456,"Chicken,Rice,Beans"
T2457,"Apples,Bananas,Oranges"
T2458,"Pasta,Tomatoes,Cheese"
T2459,"Ground Beef,Tortillas,Salsa,Cheese"
T2460,"Coffee,Sugar"
T2461,"Shampoo,Soap,Toothpaste"
T2462,"Frozen Pizza,Chips"
T2463,"Lettuce,Tomatoes,Onions,Carrots"
T2464,"Milk,Cereal,Bananas"
T2465,"Chicken,Rice,Beans"
T2466,"Apples,Bananas,Oranges"
T2467,"Pasta,Tomatoes,Cheese"
T2468,"Ground Beef,Tortillas,Salsa,Cheese"
T2469,"Coffee,Sugar"
T2470,"Shampoo,Soap,Toothpaste"
T2471,"Frozen Pizza,Chips"
T2472,"Lettuce,Tomatoes,Onions,Carrots"
T2473,"Milk,Cereal,Bananas"
T2474,"Chicken,Rice,Beans"
T2475,"Apples,Bananas,Oranges"
T2476,"Pasta,Tomatoes,Cheese"
T2477,"Ground Beef,Tortillas,Salsa,Cheese"
T2478,"Coffee,Sugar"
T2479,"Shampoo,Soap,Toothpaste"
T2480,"Frozen Pizza,Chips"
T2481,"Lettuce,Tomatoes,Onions,Carrots"
T2482,"Milk,Cereal,Bananas"
T2483,"Chicken,Rice,Beans"
T2484,"Apples,Bananas,Oranges"
T2485,"Pasta,Tomatoes,Cheese"
T2486,"Ground Beef,Tortillas,Salsa,Cheese"
T2487,"Coffee,Sugar"
T2488,"Shampoo,Soap,Toothpaste"
T2489,"Frozen Pizza,Chips"
T2490,"Lettuce,Tomatoes,Onions,Carrots"
T2491,"Milk,Cereal,Bananas"
T2492,"Chicken,Rice,Beans"
T2493,"Apples,Bananas,Oranges"
T2494,"Pasta,Tomatoes,Cheese"
T2495,"Ground Beef,Tortillas,Salsa,Cheese"
T2496,"Coffee,Sugar"
T2497,"Shampoo,Soap,Toothpaste"
T2498,"Frozen Pizza,Chips"
T2499,"Lettuce,Tomatoes,Onions,Carrots"
T2500,"Milk,Cereal,Bananas"
T2501,"Chicken,Rice,Beans"
T2502,"Apples,Bananas,Oranges"
T2503,"Pasta,Tomatoes,Cheese"
T2504,"Ground Beef,Tortillas,Salsa,Cheese"
T2505,"Coffee,Sugar"
T2506,"Shampoo,Soap,Toothpaste"
T2507,"Frozen Pizza,Chips"
T2508,"Lettuce,Tomatoes,Onions,Carrots"
T2509,"Milk,Cereal,Bananas"
T2510,"Chicken,Rice,Beans"
T2511,"Apples,Bananas,Oranges"
T2512,"Pasta,Tomatoes,Cheese"
T2513,"Ground Beef,Tortillas,Salsa,Cheese"
T2514,"Coffee,Sugar"
T2515,"Shampoo,Soap,Toothpaste"
T2516,"Frozen Pizza,Chips"
T2517,"Lettuce,Tomatoes,Onions,Carrots"
T2518,"Milk,Cereal,Bananas"
T2519,"Chicken,Rice,Beans"
T2520,"Apples,Bananas,Oranges"
T2521,"Pasta,Tomatoes,Cheese"
T2522,"Ground Beef,Tortillas,Salsa,Cheese"
T2523,"Coffee,Sugar"
T2524,"Shampoo,Soap,Toothpaste"
T2525,"Frozen Pizza,Chips"
T2526,"Lettuce,Tomatoes,Onions,Carrots"
T2527,"Milk,Cereal,Bananas"
T2528,"Chicken,Rice,Beans"
T2529,"Apples,Bananas,Oranges"
T2530,"Pasta,Tomatoes,Cheese"
T2531,"Ground Beef,Tortillas,Salsa,Cheese"
T2532,"Coffee,Sugar"
T2533,"Shampoo,Soap,Toothpaste"
T2534,"Frozen Pizza,Chips"
T2535,"Lettuce,Tomatoes,Onions,Carrots"
T2536,"Milk,Cereal,Bananas"
T2537,"Chicken,Rice,Beans"
T2538,"Apples,Bananas,Oranges"
T2539,"Pasta,Tomatoes,Cheese"
T2540,"Ground Beef,Tortillas,Salsa,Cheese"
